,movieId,genres,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords
476,1690,Action|Horror|Sci-Fi,Alien: Resurrection,Jean-Pierre Jeunet,Gary Dourdan,Michael Wincott,Raymond Cruz,alien|blood|breeding|clone|scientist
477,1693,Drama|Mystery,Amistad,Steven Spielberg,Anthony Hopkins,Morgan Freeman,Matthew McConaughey,courtroom|mutiny|ship|slave ship|slave trade
478,1697,Crime|Drama,Bang,Ash Baron-Cohen,Peter Greene,Stanley B. Herman,James Noble,corruption|homeless|homeless man|motorcycle|urban legend
479,1701,Comedy|Drama,Deconstructing Harry,Woody Allen,Woody Allen,Lynn Cohen,Judy Davis,marriage|novelist|panties pulled down|writer's block|writing
480,1702,Children|Comedy|Fantasy,Flubber,Les Mayfield,Robin Williams,Jodi Benson,Sam Lloyd,college|flubber|flying rubber|professor|wedding
481,1704,Drama|Romance,Good Will Hunting,Gus Van Sant,Robin Williams,Matt Damon,Minnie Driver,friend|genius|janitor|loss of wife|professor
482,1711,Crime|Drama|Mystery,Midnight in the Garden of Good and Evil,Clint Eastwood,Kevin Spacey,Bob Gunton,Leon Rippy,graveyard|murder|murder trial|reporter|trial
483,1717,Comedy|Horror|Mystery|Thriller,Scream 2,Wes Craven,Omar Epps,Jada Pinkett Smith,Kevin Williamson,college|ghostface|killer|killing spree|murder
484,1721,Drama|Romance,Titanic,James Cameron,Leonardo DiCaprio,Kate Winslet,Gloria Stuart,artist|love|ship|titanic|wet
485,3404,Action|Drama,Titanic,James Cameron,Leonardo DiCaprio,Kate Winslet,Gloria Stuart,artist|love|ship|titanic|wet
486,118916,Action|Drama|Romance,Titanic,James Cameron,Leonardo DiCaprio,Kate Winslet,Gloria Stuart,artist|love|ship|titanic|wet
487,1722,Action|Adventure|Thriller,Tomorrow Never Dies,Roger Spottiswoode,Vincent Schiavelli,Colin Salmon,Joe Don Baker,ex boyfriend ex girlfriend relationship|media tycoon|megalomaniac|official james bond series|world war three
488,1729,Crime|Drama|Thriller,Jackie Brown,Quentin Tarantino,Robert De Niro,Sid Haig,Robert Forster,arms dealer|atf|bail|money|multiple perspectives
489,1730,Drama,Kundun,Martin Scorsese,Tenzin Thuthob Tsarong,Tulku Jamyang Kunga Tenzin,Tencho Gyalpo,chinese|dalai lama|lama|tibet|tibetan
490,1744,Action|Adventure|Thriller,Firestorm,Alan Yuen,Andy Lau,Michael Wong,Terence Yin,die hard scenario|gunfight|hong kong police|police escort attacked|shootout
491,1747,Comedy,Wag the Dog,Barry Levinson,Robert De Niro,Kirsten Dunst,John Michael Higgins,death|election|hollywood|president|scandal
492,1748,Adventure|Film-Noir|Sci-Fi|Thriller,Dark City,Alex Proyas,Rufus Sewell,William Hurt,Bruce Spence,memory|murder|neo noir|retrofuturism|tech noir
493,86206,Crime|Drama|Film-Noir|Mystery,Dark City,Alex Proyas,Rufus Sewell,William Hurt,Bruce Spence,memory|murder|neo noir|retrofuturism|tech noir
494,1752,Action|Crime|Thriller,Hard Rain,Mikael Salomon,Morgan Freeman,Minnie Driver,Randy Quaid,dam|flood|money|police|sheriff
495,1753,Comedy,Half Baked,Tamra Davis,Dave Chappelle,Harland Williams,Clarence Williams III,bail|diabetic|friend|jail|pharmaceutical lab
496,1755,Comedy|Romance,Shooting Fish,Stefan Schwartz,Peter McNamara,Dan Futterman,Ralph Ineson,con artist|money|orphan|scam|secretary
497,1760,Comedy,Spice World,Bob Spiers,Jason Flemyng,Richard Briers,Victoria Beckham,bus|concert|live concert|pop group|spice girl
498,1762,Action|Horror|Sci-Fi,Deep Rising,Stephen Sommers,Djimon Hounsou,Jason Flemyng,Wes Studi,creature feature|hijacker|ocean|ship|shot in the leg
499,1779,Sci-Fi|Thriller,Sphere,Barry Levinson,Peter Coyote,James Pickens Jr.,Huey Lewis,manifestation|ocean|spacecraft|spaceship|sphere
500,1784,Comedy|Drama|Romance,As Good as It Gets,James L. Brooks,Lupe Ontiveros,Yeardley Smith,Shirley Knight,dog|friendship|neighbor|unlikely friendship|writer
501,1791,Crime|Drama|Thriller,Twilight,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,blood|high school|love|school|vampire
502,1791,Crime|Drama|Thriller,Twilight,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,blood|high school|love|school|vampire
503,63992,Drama|Fantasy|Romance|Thriller,Twilight,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,blood|high school|love|school|vampire
504,63992,Drama|Fantasy|Romance|Thriller,Twilight,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,blood|high school|love|school|vampire
505,1794,Comedy|Drama,Love and Death on Long Island,Richard Kwietniowski,Jason Priestley,Maury Chaykin,Danny Webb,actor|love|obsession|obsessive love|star
506,1797,Documentary|IMAX,Everest,Baltasar Kormákur,Michael Kelly,Martin Henderson,Tom Goodman-Hill,blizzard|mount everest|mountain|mountain climbing|snow
507,1805,Crime|Drama|Mystery|Thriller,Wild Things,John McNaughton,Bill Murray,Robert Wagner,Jeff Perry,erotic thriller|forbidden sex|lesbian sex|sex with a student|taboo sex
508,1810,Comedy|Drama,Primary Colors,Mike Nichols,Maura Tierney,Adrian Lester,Paul Guilfoyle,campaigning|candidate|election|governor|president
509,1815,Drama,Eden,Shyam Madiraju,Jessica Lowndes,Ethan Peck,Brad Schmidt,flare gun|island|plane crash|soccer team|stranded
510,85612,Drama|Romance,Eden,Shyam Madiraju,Jessica Lowndes,Ethan Peck,Brad Schmidt,flare gun|island|plane crash|soccer team|stranded
511,103203,Crime|Drama,Eden,Shyam Madiraju,Jessica Lowndes,Ethan Peck,Brad Schmidt,flare gun|island|plane crash|soccer team|stranded
512,127184,Drama,Eden,Shyam Madiraju,Jessica Lowndes,Ethan Peck,Brad Schmidt,flare gun|island|plane crash|soccer team|stranded
513,1816,Comedy|Drama,Two Girls and a Guy,James Toback,Robert Downey Jr.,Natasha Gregson Wagner,Angel David,actor|anilingus|double cross|funeral home|two timing
514,1822,Children|Comedy,Meet the Deedles,Steve Boyum,Paul Walker,M.C. Gainey,A.J. Langer,accidental kiss|eating a worm|park|worm|yellowstone national park
515,1826,Adventure|Children,Barney's Great Adventure,Steve Gomer,Trevor Morgan,Kyla Pratt,Shirley Douglas,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex
516,1831,Action|Adventure|Sci-Fi,Lost in Space,Stephen Hopkins,Gary Oldman,William Hurt,June Lockhart,based on tv series|remake|robot|scientist|spaceship
517,1833,Action|Drama|Thriller,Mercury Rising,Harold Becker,Bruce Willis,Miko Hughes,Carrie Preston,autistic child|boy|child in danger|fbi|nsa
518,1833,Action|Drama|Thriller,Mercury Rising,Harold Becker,Bruce Willis,Miko Hughes,Carrie Preston,autistic child|boy|child in danger|fbi|nsa
519,1835,Drama|Fantasy|Romance,City of Angels,Brad Silberling,Nicolas Cage,Andre Braugher,Colm Feore,angel|doctor|fall|heart surgeon|hospital
520,1840,Drama,He Got Game,Spike Lee,Denzel Washington,Milla Jovovich,Rosario Dawson,basketball|basketball player|female nudity|porn actor in mainstream movie|prison
521,1845,Comedy|Mystery|Thriller,Zero Effect,Jake Kasdan,Kim Dickens,Ryan O'Neal,Angela Featherstone,blackmail|client|private detective|private investigator|tycoon
522,1850,Drama|Romance,"I Love You, Don't Touch Me!",Julie Davis,Jack McGee,Meredith Scott Lynn,Tim DeZarn,female frontal nudity|female rear nudity|title directed by female|virgin|written and directed by cast member
523,1870,Comedy|Drama,"Dancer, Texas Pop. 81",Tim McCanlies,Ethan Embry,Michael O'Neill,Alexandra Holden,best friend|friendship|population|state in title|texas
524,1875,Comedy,Clockwatchers,Jill Sprecher,Alanna Ubach,Bob Balaban,Jamie Kennedy,office|office politics|photo booth|snobbery|title directed by female
525,1876,Drama|Sci-Fi|Thriller,Deep Impact,Mimi Leder,Morgan Freeman,Jon Favreau,Robert Duvall,astronomer|comet|mission|president|secretary
526,1878,Comedy|Romance,Woo,Daisy von Scherler Mayer,LL Cool J,Jada Pinkett Smith,Dave Chappelle,blind date|law clerk|love|manhattan new york city|world trade center manhattan new york city
527,1883,Comedy|Drama|Romance,Bulworth,Warren Beatty,Warren Beatty,Kirk Baltz,Graham Beckel,hip hop|liberal|politics|senator|truth
528,1884,Adventure|Comedy|Drama,Fear and Loathing in Las Vegas,Terry Gilliam,Johnny Depp,Michael Jeter,Ellen Barkin,american dream|convertible|drugs|journalist|lawyer
529,1886,Comedy,I Got the Hook Up,Michael Martin,Joe Estevez,Master P,Anthony Johnson,friend|obscenity|scam|vacant lot|van
530,1888,Comedy|Drama|Romance,Hope Floats,Forest Whitaker,Bill Cobbs,Harry Connick Jr.,Gena Rowlands,best friend|friend|mother daughter relationship|small town|texas
531,1889,Drama|Mystery|Thriller,Insomnia,Christopher Nolan,Al Pacino,Maura Tierney,Crystal Lowe,detective|insomnia|murder|partner|police
532,5388,Action|Crime|Drama|Mystery|Thriller,Insomnia,Christopher Nolan,Al Pacino,Maura Tierney,Crystal Lowe,detective|insomnia|murder|partner|police
533,1894,Adventure|Comedy|Romance,Six Days Seven Nights,Ivan Reitman,Harrison Ford,Anne Heche,Amy Sedaris,airplane|island|pilot|storm|thunderstorm
534,1895,Comedy|Drama|Romance,Can't Hardly Wait,Harry Elfont,Ethan Embry,Lauren Ambrose,Charlie Korsmo,graduation|high school|letter|nerd|party
535,1903,Comedy,Hav Plenty,Christopher Scott Cherot,Hill Harper,Robinne Lee,Chenoa Maxwell,friend|new year's eve|screwball|self discovery|social differences
536,1907,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,Mulan,Tony Bancroft,Ming-Na Wen,Harvey Fierstein,June Foray,based on poem|based on true story|china|one word title|the huns
537,90620,Action|Adventure|Drama|Romance,Mulan,Tony Bancroft,Ming-Na Wen,Harvey Fierstein,June Foray,based on poem|based on true story|china|one word title|the huns
538,1912,Comedy|Crime|Drama|Romance|Thriller,Out of Sight,Steven Soderbergh,Don Cheadle,Albert Brooks,Keith Hudson,heist|neo noir|one last job|opposites attract|u.s. marshal
539,1914,Comedy|Drama,Smoke Signals,Chris Eyre,Michael Greyeyes,Irene Bedard,Gary Farmer,family abandonment|fire|loss of father|native american protagonist|native american reservation
540,1917,Action|Romance|Sci-Fi|Thriller,Armageddon,Michael Bay,Bruce Willis,Steve Buscemi,Will Patton,asteroid|astronaut|bomb|meteorite|outer space
541,1918,Action|Comedy|Crime|Thriller,Lethal Weapon 4,Richard Donner,Jet Li,Rene Russo,Darlene Love,kung fu|lapd|martial arts|private investigator|triad
542,1920,Animation|Children|Fantasy|War,Small Soldiers,Joe Dante,Kirsten Dunst,Denis Leary,Robert Picardo,action figure|battle|computer|military|toy
543,1921,Drama|Sci-Fi|Thriller,Pi,Darren Aronofsky,Mark Margolis,Clint Mansell,Stanley B. Herman,mathematician|nature|numbers|pattern|using a metal detector on a beach
544,1923,Comedy|Romance,There's Something About Mary,Bobby Farrelly,Sarah Silverman,Lin Shaye,Richard Tyson,accident|curtain call|dream girl|high school|prom
545,1934,Comedy|Romance,You Can't Take It with You,Frank Capra,Jean Arthur,Ann Miller,Lionel Barrymore,eccentric|friend|house|monopoly|stenographer
546,1935,Drama|Musical|Romance,How Green Was My Valley,John Ford,Roddy McDowall,Walter Pidgeon,Barry Fitzgerald,coal mine|girl|school|village|wales
547,1940,Drama,Gentleman's Agreement,Elia Kazan,Dean Stockwell,Celeste Holm,John Garfield,bigotry|jewish|prejudice|racism|writer
548,1942,Drama,All the King's Men,Steven Zaillian,Kate Winslet,Anthony Hopkins,Kevin Dunn,governor|journalist|louisiana|mistress|politician
549,48326,Drama,All the King's Men,Steven Zaillian,Kate Winslet,Anthony Hopkins,Kevin Dunn,governor|journalist|louisiana|mistress|politician
550,1944,Drama|Romance|War,From Here to Eternity,Fred Zinnemann,Montgomery Clift,Donna Reed,Deborah Kerr,boxing|captain|hawaii|love|sergeant
551,1945,Crime|Drama,On the Waterfront,Elia Kazan,Marlon Brando,Karl Malden,Rod Steiger,death|dock|longshoreman|murder|union
552,1947,Drama|Musical|Romance,West Side Story,Jerome Robbins,Rita Moreno,George Chakiris,Richard Beymer,dance|gang|new york city|puerto rican|tragedy
553,1948,Adventure|Comedy|Romance,Tom Jones,Tony Richardson,Albert Finney,Susannah York,Hugh Griffith,18th century|rags to riches|secret letter|squire|tutor
554,1951,Drama|Musical,Oliver!,Carol Reed,Oliver Reed,Ron Moody,Jack Wild,abuse|child|orphan|orphanage|pickpocket
555,1952,Drama,Midnight Cowboy,John Schlesinger,Brenda Vaccaro,Barnard Hughes,John McGiver,gay|homosexual|homosexuality|hustler|male rear nudity
556,1954,Drama,Rocky,John G. Avildsen,Sylvester Stallone,Burgess Meredith,Carl Weathers,boxer|hometown hero|philadelphia pennsylvania|protective male|training
557,1956,Drama,Ordinary People,Robert Redford,Adam Baldwin,Elizabeth McGovern,Judd Hirsch,choir|death|friend|suicide|therapy
558,1957,Drama,Chariots of Fire,Hugh Hudson,Alice Krige,Ben Cross,John Gielgud,athlete|jew|missionary|olympic games|race
559,1959,Drama|Romance,Out of Africa,Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,africa|hunter|love|marriage|plantation
560,1961,Drama,Rain Man,Barry Levinson,Tom Cruise,Valeria Golino,Beth Grant,buick|convertible|last will and testament|savant|travel
561,1962,Drama,Driving Miss Daisy,Bruce Beresford,Morgan Freeman,Jessica Tandy,Patti LuPone,1950s|african american|jewish|old age|widow
562,1965,Comedy|Sci-Fi,Repo Man,Alex Cox,Del Zamora,Tracey Walter,Miguel Sandoval,punk|punk rocker|repossession|televangelist|ufo
563,1966,Comedy,Metropolitan,Whit Stillman,Chris Eigeman,Taylor Nichols,Ellia Thompson,apartment|dancing|debutante|new york|upper class
564,1975,Horror,Friday the 13th Part 2,Steve Miner,Betsy Palmer,Adrienne King,Amy Steel,ice pick|jason voorhees|lake|pitchfork|shack
565,1980,Horror,Friday the 13th Part VII: The New Blood,John Carl Buechler,Kane Hodder,Terry Kiser,William Butler,death|jason voorhees|massacre|slaughter|telekinesis
566,1981,Horror,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,Kane Hodder,Peter Mark Richman,Scott Reeves,cult film|friday the thirteenth|hockey mask|jason voorhees|murder spree
567,1982,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
568,1982,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
569,1982,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
570,54785,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
571,54785,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
572,54785,Horror,Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
573,126034,(no genres listed),Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
574,126034,(no genres listed),Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
575,126034,(no genres listed),Halloween,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,halloween|masked killer|michael myers|slasher|trick or treat
576,1983,Horror,Halloween II,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting
577,1983,Horror,Halloween II,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting
578,70994,Horror|Thriller,Halloween II,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting
579,70994,Horror|Thriller,Halloween II,Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,halloween|hospital|michael myers|rampage|vomiting
580,1984,Horror,Halloween III: Season of the Witch,Tommy Lee Wallace,Tom Atkins,Dan O'Herlihy,Nancy Kyes,doctor|factory|halloween|holiday horror|stonehenge
581,1985,Horror,Halloween 4: The Return of Michael Myers,Dwight H. Little,Donald Pleasence,Kathleen Kinmont,Ellie Cornell,halloween|michael myers|murder|niece|october
582,1987,Horror,Prom Night,Nelson McCormick,Ming-Na Wen,Scott Porter,Collins Pennie,friend|hotel|killer|murder|prom
583,59306,Horror|Mystery|Thriller,Prom Night,Nelson McCormick,Ming-Na Wen,Scott Porter,Collins Pennie,friend|hotel|killer|murder|prom
584,1991,Horror|Thriller,Child's Play,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,birthday|doll|murder|serial killer|voodoo
585,1992,Horror|Thriller,Child's Play 2,John Lafia,Jenny Agutter,Beth Grant,Greg Germann,boy|doll|foster home|killer doll|serial killer
586,1994,Horror|Thriller,Poltergeist,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,ghost|haunted|haunting|house|paranormal investigator
587,1994,Horror|Thriller,Poltergeist,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,ghost|haunted|haunting|house|paranormal investigator
588,1996,Horror|Thriller,Poltergeist III,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,aunt niece relationship|brother sister relationship|building|father daughter relationship|mirror
589,1998,Horror,Exorcist II: The Heretic,John Boorman,Linda Blair,Richard Burton,Ned Beatty,demon|exorcism|locust|priest|repressed memory
590,2002,Action|Comedy|Crime|Drama,Lethal Weapon 3,Richard Donner,Rene Russo,Nick Chinlund,Stuart Wilson,gangster|gun|internal affairs|police|police officer
591,2003,Comedy|Horror,Gremlins,Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,bright light|midnight|pet|small town|water
592,2004,Comedy|Horror,Gremlins 2: The New Batch,Joe Dante,Christopher Lee,Robert Picardo,Phoebe Cates,gremlin|horror host|hulk hogan|monster|skyscraper
593,2010,Drama|Sci-Fi,Metropolis,Fritz Lang,Brigitte Helm,Gustav Fröhlich,Rudolf Klein-Rogge,art deco|bible quote|dance|silent film|worker
594,5072,Animation|Sci-Fi,Metropolis,Fritz Lang,Brigitte Helm,Gustav Fröhlich,Rudolf Klein-Rogge,art deco|bible quote|dance|silent film|worker
595,2011,Adventure|Comedy|Sci-Fi,Back to the Future Part II,Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character
596,2012,Adventure|Comedy|Sci-Fi|Western,Back to the Future Part III,Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,band|dog|letter|time machine|tombstone
597,2014,Children|Comedy|Fantasy,Freaky Friday,Mark Waters,Jamie Lee Curtis,Julie Gonzalo,Willie Garson,body swap|camera shot of feet|foot closeup|reference to keith richards|reference to the rolling stones
598,6593,Children|Comedy|Fantasy,Freaky Friday,Mark Waters,Jamie Lee Curtis,Julie Gonzalo,Willie Garson,body swap|camera shot of feet|foot closeup|reference to keith richards|reference to the rolling stones
599,2018,Animation|Children|Drama,Bambi,James Algar,Sam Edwards,Donnie Dunagan,Ann Gillis,animal|bambi|deer|forest|hunter
